Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.081282,2.687612,0.278280,0.010586,0.014711,0.009006,0.000002,3.081480
0.073201,2.705460,0.323447,0.010251,0.014449,0.008455,0.000002,3.135266
0.083152,2.884947,0.130466,0.010549,0.014228,0.009505,0.000002,3.132850
0.059806,2.683137,0.538976,0.010551,0.014334,0.008741,0.000003,3.315547
0.082316,2.982016,0.121981,0.016257,0.014116,0.009652,0.000002,3.226341
0.086310,3.029167,0.172994,0.011327,0.014399,0.011048,0.000003,3.325250
0.076716,3.036080,0.256188,0.010798,0.014587,0.008287,0.000002,3.402659
0.071858,3.148215,0.127680,0.011248,0.014196,0.007944,0.000002,3.381143
0.070121,3.238949,0.128660,0.010880,0.014640,0.009912,0.000003,3.473166
0.061286,3.224557,0.237652,0.010809,0.014349,0.010842,0.000002,3.559497
0.061760,3.311555,0.150348,0.019816,0.014838,0.008273,0.000002,3.566591
0.061493,3.395856,0.222365,0.010072,0.014491,0.009160,0.000003,3.713440
0.077048,2.674347,3.178985,0.011867,0.014613,0.008697,0.000002,5.965558
0.076633,5.417931,0.138160,0.010663,0.014907,0.008707,0.000002,5.667003
0.067908,5.530507,0.131029,0.010609,0.015231,0.008833,0.000002,5.764119
0.077875,5.620602,0.124798,0.011023,0.015474,0.009697,0.000002,5.859470
0.076363,5.714364,0.124437,0.010901,0.014602,0.009876,0.000003,5.950545
0.064600,5.815816,0.199073,0.011741,0.014992,0.008909,0.000002,6.115134
0.087714,3.526233,2.685705,0.010953,0.015050,0.008064,0.000002,6.333722
0.061208,3.396034,2.932230,0.010657,0.019366,0.008509,0.000002,6.428006
