Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.061243,0.002804,0.000001,0.002158,0.332277,0.003096,0.000002,0.003353,0.014201,0.002730,0.000001,0.421866
0.086741,0.002557,0.000001,0.002023,0.268361,0.003842,0.000001,0.002084,0.000013,0.002504,0.000001,0.368127
0.097832,0.002511,0.000001,0.002390,0.283530,0.002432,0.000001,0.002427,0.027939,0.001586,0.000001,0.420649
0.072340,0.002392,0.000001,0.001790,0.295509,0.001815,0.000001,0.001550,0.000009,0.001175,0.000001,0.376581
0.075736,0.002490,0.000001,0.002007,0.326633,0.001947,0.000001,0.001635,0.013941,0.001587,0.000001,0.425980
0.060360,0.002466,0.000001,0.001858,0.277700,0.001992,0.000001,0.001666,0.013425,0.001381,0.000000,0.360849
0.062929,0.027224,0.000001,0.001896,0.165679,0.001688,0.000001,0.001316,0.000014,0.001207,0.000001,0.261953
0.061203,0.044737,0.000001,0.002254,0.212408,0.007971,0.000001,0.001224,0.000011,0.002523,0.000001,0.332333
0.062417,0.012414,0.000001,0.002142,0.303202,0.002062,0.000001,0.001367,0.013884,0.003088,0.000001,0.400578
0.061719,0.071029,0.000001,0.002107,0.238769,0.001845,0.000001,0.001717,0.013544,0.001446,0.000001,0.392177
0.062588,0.003417,0.000001,0.002442,0.259786,0.001820,0.000001,0.001221,0.000010,0.001244,0.000001,0.332530
0.060950,0.050095,0.000001,0.001933,0.231691,0.001744,0.000001,0.002373,0.013443,0.001580,0.000001,0.363811
0.062633,0.030998,0.000001,0.001603,0.219923,0.002222,0.000001,0.003069,0.013643,0.001487,0.000001,0.335581
0.060685,0.019926,0.000001,0.002000,0.286505,0.001752,0.000001,0.001407,0.013618,0.001445,0.000001,0.387339
0.062403,0.077043,0.000001,0.001933,0.315385,0.001771,0.000001,0.001242,0.013873,0.001829,0.000001,0.475480
0.084366,0.002428,0.000001,0.001864,0.218462,0.002072,0.000001,0.001385,0.013454,0.001630,0.000001,0.325664
0.080123,0.002545,0.000001,0.002240,0.227060,0.002079,0.000001,0.001433,0.013906,0.001907,0.000001,0.331295
0.063264,0.020256,0.000000,0.002136,0.330083,0.001858,0.000001,0.001286,0.000076,0.001224,0.000001,0.420187
0.085014,0.002728,0.000001,0.002389,0.285613,0.002138,0.000001,0.001522,0.013512,0.001549,0.000001,0.394466
0.059372,0.055057,0.000001,0.002181,0.226017,0.002163,0.000001,0.002589,0.000010,0.001341,0.000001,0.348734
0.067064,0.041016,0.000000,0.001793,0.271846,0.001793,0.000001,0.001325,0.013563,0.001523,0.000001,0.399925
0.062106,0.042416,0.000001,0.001973,0.250296,0.001770,0.000001,0.001659,0.013589,0.001621,0.000001,0.375432
0.068534,0.014226,0.000001,0.001895,0.211003,0.001646,0.000001,0.001831,0.000013,0.002324,0.000001,0.301473
0.089092,0.002401,0.000001,0.002505,0.238618,0.002390,0.000001,0.001792,0.000011,0.001418,0.000000,0.338231
0.101451,0.002474,0.000001,0.002076,0.293580,0.001896,0.000001,0.001239,0.000013,0.001192,0.000001,0.403924
0.070189,0.013762,0.000001,0.001665,0.249754,0.001687,0.000001,0.002254,0.013575,0.001352,0.000001,0.354239
0.063083,0.050154,0.000000,0.001749,0.213225,0.001863,0.000000,0.001599,0.000010,0.001151,0.000001,0.332835
