Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.061145,0.005060,0.000001,0.002804,0.309784,0.003804,0.000001,0.005077,0.000001,0.009127,0.000053,0.006857,0.000001,0.004949,0.000002,0.408666
0.059658,0.004256,0.000001,0.001824,0.093609,0.002743,0.000001,0.004505,0.000001,0.007680,0.000051,0.005738,0.000001,0.003218,0.000002,0.183287
0.065070,0.003714,0.000001,0.001440,0.155706,0.003909,0.000001,0.004614,0.000001,0.009899,0.000053,0.005237,0.000001,0.003056,0.000002,0.252703
0.074125,0.004795,0.000001,0.001984,0.237229,0.003853,0.000001,0.004494,0.000001,0.012349,0.020124,0.006674,0.000001,0.005092,0.000002,0.370725
0.063550,0.004426,0.000001,0.002407,0.176552,0.003059,0.000001,0.005452,0.000001,0.008517,0.019148,0.006945,0.000001,0.003555,0.000002,0.293617
0.062521,0.005355,0.000001,0.002185,0.110755,0.002198,0.000001,0.004513,0.000001,0.008319,0.000117,0.006504,0.000001,0.004602,0.000002,0.207074
0.060145,0.005163,0.000001,0.001875,0.150261,0.004109,0.000001,0.005273,0.000001,0.007992,0.000053,0.005722,0.000001,0.003592,0.000001,0.244189
0.078176,0.005296,0.000001,0.002188,0.073499,0.003702,0.000001,0.006886,0.000001,0.009023,0.000059,0.006842,0.000001,0.003346,0.000001,0.189020
0.090117,0.005302,0.000001,0.001911,0.157291,0.002931,0.000001,0.004898,0.000001,0.008691,0.000083,0.006468,0.000001,0.003122,0.000001,0.280819
0.068088,0.004790,0.000001,0.002254,0.100763,0.003181,0.000001,0.005986,0.000001,0.004522,0.013845,0.004207,0.000001,0.003918,0.000002,0.211559
0.068356,0.005034,0.000001,0.001844,0.072470,0.003600,0.000001,0.005300,0.000001,0.009117,0.000117,0.007275,0.000001,0.004931,0.000002,0.178050
0.070145,0.004080,0.000001,0.002540,0.173829,0.002974,0.000001,0.005085,0.000001,0.017532,0.000061,0.007387,0.000001,0.003884,0.000002,0.287522
0.063662,0.005220,0.000000,0.001706,0.138824,0.003457,0.000001,0.006718,0.000001,0.010555,0.030059,0.007808,0.000001,0.004518,0.000002,0.272534
0.069471,0.004596,0.000001,0.001741,0.093996,0.004980,0.000002,0.005721,0.000001,0.009901,0.016279,0.009812,0.000001,0.004330,0.000002,0.220832
0.079321,0.004674,0.000001,0.001815,0.187683,0.003374,0.000001,0.005894,0.000001,0.009317,0.000048,0.006931,0.000001,0.004154,0.000002,0.303216
0.066747,0.004655,0.000001,0.001938,0.176412,0.002926,0.000001,0.004807,0.000001,0.009112,0.000059,0.007023,0.000001,0.004156,0.000002,0.277839
0.061736,0.004867,0.000001,0.002746,0.102104,0.003318,0.000001,0.006495,0.000001,0.009516,0.015495,0.006919,0.000001,0.003919,0.000002,0.217122
0.062847,0.004641,0.000001,0.001934,0.189676,0.003315,0.000001,0.005542,0.000001,0.003887,0.013741,0.003010,0.000001,0.005034,0.000002,0.293631
0.086393,0.004682,0.000001,0.002009,0.094513,0.003131,0.000001,0.004522,0.000001,0.008383,0.000042,0.006093,0.000001,0.003556,0.000002,0.213329
0.060813,0.004804,0.000001,0.002075,0.218882,0.003428,0.000001,0.005333,0.000001,0.009383,0.015452,0.007121,0.000001,0.003460,0.000001,0.330757
0.091736,0.004727,0.000001,0.001969,0.097134,0.003344,0.000001,0.004204,0.000001,0.001596,0.000013,0.002198,0.000001,0.004796,0.000003,0.211723
0.088158,0.003984,0.000001,0.001710,0.144057,0.002721,0.000001,0.004989,0.000001,0.001459,0.000010,0.001842,0.000001,0.003268,0.000002,0.252202
0.074790,0.005143,0.000001,0.001866,0.087929,0.003135,0.000001,0.004832,0.000001,0.008901,0.015697,0.006361,0.000001,0.003285,0.000002,0.211945
0.075813,0.005178,0.000001,0.001868,0.087803,0.003792,0.000001,0.005104,0.000001,0.009169,0.015244,0.007126,0.000001,0.003984,0.000002,0.215085
0.061684,0.004501,0.000001,0.001556,0.173784,0.002835,0.000001,0.005631,0.000001,0.009513,0.016888,0.007417,0.000001,0.003482,0.000001,0.287296
0.062861,0.005778,0.000001,0.001547,0.119255,0.003156,0.000001,0.005295,0.000001,0.002303,0.000029,0.002967,0.000001,0.004519,0.000002,0.207716
0.061604,0.005568,0.000001,0.001840,0.167238,0.002984,0.000001,0.006056,0.000001,0.010242,0.014612,0.007558,0.000001,0.004956,0.000002,0.282663
0.088557,0.005206,0.000001,0.002914,0.095325,0.003798,0.000001,0.006709,0.000001,0.009844,0.014892,0.013600,0.000001,0.005466,0.000003,0.246318
0.075304,0.004906,0.000001,0.001730,0.099069,0.003664,0.000001,0.005944,0.000001,0.003634,0.013907,0.002813,0.000001,0.005098,0.000001,0.216074
0.063357,0.004616,0.000001,0.001919,0.089068,0.002808,0.000001,0.007137,0.000001,0.002603,0.013570,0.002667,0.000001,0.004400,0.000002,0.192148
0.070508,0.005167,0.000001,0.001913,0.181888,0.004355,0.000001,0.005570,0.000001,0.002773,0.013729,0.002454,0.000001,0.003627,0.000002,0.291988
0.061601,0.004074,0.000001,0.001403,0.088421,0.002708,0.000001,0.005228,0.000001,0.009277,0.014606,0.006960,0.000001,0.004530,0.000002,0.198814
0.060307,0.003790,0.000001,0.002133,0.086239,0.002170,0.000001,0.005250,0.000001,0.008447,0.000051,0.006228,0.000001,0.003625,0.000002,0.178243
0.062600,0.005288,0.000001,0.001991,0.179044,0.002978,0.000001,0.005817,0.000001,0.009476,0.000060,0.006605,0.000001,0.004067,0.000002,0.277931
0.085980,0.006453,0.000001,0.001316,0.071116,0.002062,0.000001,0.005381,0.000002,0.008678,0.000041,0.006049,0.000001,0.003608,0.000002,0.190690
0.092543,0.004462,0.000001,0.001923,0.082100,0.001931,0.000001,0.004021,0.000001,0.008032,0.000041,0.006466,0.000001,0.003849,0.000001,0.205373
0.100137,0.004442,0.000001,0.002032,0.090605,0.003815,0.000001,0.006257,0.000001,0.008884,0.016911,0.006636,0.000001,0.003701,0.000002,0.243426
0.078306,0.003697,0.000001,0.001625,0.128490,0.003105,0.000014,0.004124,0.000001,0.002831,0.000025,0.001921,0.000001,0.002926,0.000002,0.227066
0.062323,0.003899,0.000001,0.002113,0.082455,0.002781,0.000001,0.004195,0.000001,0.007898,0.000044,0.005838,0.000001,0.004277,0.000002,0.175827
0.061697,0.003364,0.000000,0.002564,0.213451,0.003389,0.000001,0.008225,0.000001,0.002876,0.000028,0.002543,0.000001,0.004214,0.000002,0.302358
