Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.063039,0.006826,0.000001,0.002488,0.198536,0.002781,0.000001,0.007362,0.000001,0.002021,0.000012,0.002217,0.000001,0.003556,0.000002,0.288842
0.064572,0.005221,0.000001,0.001705,0.138655,0.003258,0.000001,0.004826,0.000001,0.002924,0.013923,0.002571,0.000002,0.004125,0.000002,0.241787
0.069557,0.004809,0.000001,0.001526,0.098813,0.002894,0.000001,0.007004,0.000001,0.001840,0.013515,0.002175,0.000001,0.004235,0.000003,0.206372
0.062715,0.005911,0.000001,0.002303,0.069631,0.002189,0.000001,0.004378,0.000001,0.001929,0.000013,0.002147,0.000001,0.003192,0.000003,0.154412
0.079439,0.005075,0.000001,0.001994,0.176595,0.003213,0.000001,0.004930,0.000020,0.001749,0.013553,0.002021,0.000001,0.003211,0.000003,0.291804
0.063811,0.004647,0.000001,0.002305,0.164938,0.003401,0.000001,0.004467,0.000001,0.001548,0.000012,0.001884,0.000001,0.004547,0.000002,0.251564
0.065905,0.004520,0.000001,0.001893,0.089742,0.002573,0.000001,0.004742,0.000001,0.001602,0.013673,0.001990,0.000001,0.003590,0.000002,0.190236
0.077553,0.004540,0.000001,0.001920,0.180409,0.002754,0.000001,0.005760,0.000001,0.008927,0.000050,0.006760,0.000001,0.003717,0.000002,0.292393
0.060719,0.004904,0.000001,0.001840,0.102059,0.002295,0.000001,0.005474,0.000001,0.009398,0.015692,0.007026,0.000001,0.003494,0.000002,0.212904
0.078717,0.004349,0.000001,0.001856,0.109208,0.003683,0.000001,0.006380,0.000001,0.009251,0.015392,0.006880,0.000001,0.003608,0.000002,0.239328
0.058682,0.005418,0.000001,0.001734,0.190304,0.004723,0.000001,0.006752,0.000001,0.012709,0.014650,0.007026,0.000001,0.004012,0.000002,0.306015
0.069595,0.004643,0.000001,0.001925,0.117492,0.002931,0.000001,0.005995,0.000001,0.009226,0.000087,0.006581,0.000001,0.004954,0.000002,0.223435
0.090464,0.005632,0.000001,0.001355,0.088856,0.002627,0.000001,0.006122,0.000001,0.010798,0.014928,0.007340,0.000001,0.004854,0.000002,0.232982
0.086054,0.004825,0.000001,0.001832,0.174369,0.003914,0.000001,0.005400,0.000001,0.010795,0.014383,0.007358,0.000001,0.004378,0.000002,0.313311
0.056483,0.004751,0.000001,0.001936,0.099718,0.004097,0.000001,0.005532,0.000001,0.013398,0.017066,0.006822,0.000001,0.003502,0.000002,0.213313
0.063851,0.004407,0.000001,0.002220,0.091428,0.003031,0.000001,0.005178,0.000001,0.002179,0.013709,0.002588,0.000001,0.004858,0.000002,0.193454
0.071252,0.004015,0.000001,0.002365,0.185018,0.005080,0.000001,0.005216,0.000001,0.010489,0.015047,0.006939,0.000001,0.004071,0.000002,0.309497
0.062326,0.005298,0.000001,0.001772,0.184318,0.002899,0.000001,0.005932,0.000001,0.012490,0.000057,0.007786,0.000001,0.004597,0.000002,0.287480
0.102016,0.004503,0.000001,0.002876,0.093700,0.002819,0.000001,0.005229,0.000001,0.001561,0.000011,0.002693,0.000001,0.006205,0.000002,0.221619
0.089782,0.004289,0.000001,0.001468,0.071913,0.002489,0.000001,0.005318,0.000001,0.009197,0.000069,0.006232,0.000001,0.003100,0.000002,0.193861
