Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.094127,0.002488,0.000001,0.003651,0.100138,0.002420,0.000001,0.001340,0.014068,0.001510,0.000001,0.219743
0.067712,0.002249,0.000001,0.001801,0.094264,0.002391,0.000001,0.001543,0.013842,0.001716,0.000001,0.185520
0.067616,0.002491,0.000001,0.001611,0.090934,0.001916,0.000001,0.001254,0.000012,0.001248,0.000001,0.167084
0.064082,0.002188,0.000001,0.001369,0.087382,0.002385,0.000001,0.001319,0.014101,0.001430,0.000001,0.174257
0.065872,0.002194,0.000001,0.001789,0.207968,0.001851,0.000001,0.001156,0.000008,0.001136,0.000001,0.281977
0.075240,0.002064,0.000001,0.002384,0.172949,0.001490,0.000001,0.001131,0.000009,0.001115,0.000001,0.256384
0.103067,0.002491,0.000001,0.002414,0.304764,0.001919,0.000001,0.001254,0.013939,0.001511,0.000001,0.431362
0.059923,0.002253,0.000001,0.001943,0.086440,0.002236,0.000001,0.001277,0.014124,0.001327,0.000001,0.169523
0.062197,0.002614,0.000001,0.001851,0.184262,0.001978,0.000001,0.001179,0.014103,0.001437,0.000001,0.269623
0.063353,0.002419,0.000001,0.001784,0.129198,0.001977,0.000001,0.001915,0.000011,0.001249,0.000001,0.201907
0.062318,0.002433,0.000001,0.002066,0.202810,0.002006,0.000001,0.001165,0.014254,0.001747,0.000001,0.288803
0.092903,0.002627,0.000001,0.001697,0.093630,0.002321,0.000001,0.001481,0.014159,0.001520,0.000001,0.210341
0.055585,0.002538,0.000000,0.001964,0.088734,0.002303,0.000001,0.001928,0.014318,0.001603,0.000001,0.168976
0.093075,0.002532,0.000001,0.002173,0.216218,0.002199,0.000001,0.001356,0.013911,0.002952,0.000001,0.334419
0.076275,0.002250,0.000001,0.001251,0.084519,0.001402,0.000000,0.001022,0.000010,0.001077,0.000001,0.167808
0.062849,0.002497,0.000001,0.001896,0.171231,0.002403,0.000000,0.001119,0.000008,0.001140,0.000001,0.243145
0.069884,0.002228,0.000001,0.001528,0.070068,0.001455,0.000000,0.001103,0.000008,0.001059,0.000001,0.147333
0.075513,0.002775,0.000001,0.002721,0.213816,0.001664,0.000000,0.001407,0.014122,0.001337,0.000000,0.313358
0.089237,0.003073,0.000001,0.001844,0.187480,0.001555,0.000001,0.001501,0.014147,0.001515,0.000001,0.300354
0.068374,0.002191,0.000001,0.001716,0.155580,0.002382,0.000001,0.001282,0.000011,0.001254,0.000001,0.232791
0.066824,0.002077,0.000001,0.001322,0.071048,0.001453,0.000000,0.001956,0.000016,0.002216,0.000001,0.146914
0.063328,0.002991,0.000001,0.001874,0.195636,0.001850,0.000001,0.001264,0.014364,0.001746,0.000001,0.283054
0.086694,0.002339,0.000001,0.002592,0.157328,0.001420,0.000001,0.001342,0.000012,0.001261,0.000001,0.252991
0.074947,0.002848,0.000000,0.001539,0.170609,0.001392,0.000001,0.001209,0.014026,0.001293,0.000001,0.267866
0.083833,0.002510,0.000001,0.002086,0.097663,0.002504,0.000001,0.001202,0.000011,0.001245,0.000001,0.191056
0.067812,0.002134,0.000001,0.001675,0.168718,0.001723,0.000001,0.001231,0.000013,0.001247,0.000001,0.244555
0.074377,0.002459,0.000001,0.002076,0.092458,0.002380,0.000001,0.001592,0.014007,0.001514,0.000001,0.190865
0.066113,0.002487,0.000001,0.002347,0.089973,0.003253,0.000001,0.001241,0.014183,0.001485,0.000001,0.181085
0.085747,0.002296,0.000001,0.001692,0.211558,0.002128,0.000001,0.001326,0.013970,0.001473,0.000001,0.320191
0.073860,0.002380,0.000001,0.001262,0.086866,0.003550,0.000002,0.003187,0.000027,0.003706,0.000001,0.174842
0.097708,0.002250,0.000001,0.001636,0.104104,0.006024,0.000002,0.002625,0.000019,0.002556,0.000001,0.216926
0.061911,0.002288,0.000001,0.002117,0.200397,0.004861,0.000002,0.003829,0.014218,0.004975,0.000001,0.294600
0.093092,0.002398,0.000001,0.002629,0.213442,0.003148,0.000001,0.002589,0.014092,0.001655,0.000001,0.333047
0.062400,0.006207,0.000002,0.002505,0.099389,0.002548,0.000001,0.001899,0.014174,0.001966,0.000001,0.191091
0.059093,0.002547,0.000001,0.002239,0.175221,0.002500,0.000001,0.004528,0.014027,0.001657,0.000001,0.261815
0.063124,0.003763,0.000001,0.001893,0.092269,0.002211,0.000001,0.001436,0.013960,0.001759,0.000001,0.180418
0.063056,0.002277,0.000001,0.001896,0.191153,0.001894,0.000000,0.001336,0.013937,0.001795,0.000001,0.277346
0.085348,0.002710,0.000001,0.001733,0.199682,0.001999,0.000001,0.001310,0.014230,0.001515,0.000001,0.308528
0.090662,0.002437,0.000001,0.002057,0.099227,0.002335,0.000001,0.001310,0.014052,0.001415,0.000001,0.213497
0.067660,0.002355,0.000001,0.002530,0.205348,0.001811,0.000001,0.001071,0.000008,0.001059,0.000001,0.281845
0.074913,0.002039,0.000001,0.001924,0.076589,0.001447,0.000001,0.001126,0.000019,0.001354,0.000001,0.159414
0.068199,0.002125,0.000001,0.002014,0.179786,0.001773,0.000000,0.001197,0.013915,0.001351,0.000001,0.270362
0.061405,0.002539,0.000001,0.002232,0.076826,0.002099,0.000001,0.001173,0.000011,0.001093,0.000001,0.147379
0.095044,0.002317,0.000001,0.001639,0.231310,0.001790,0.000001,0.001459,0.000049,0.001363,0.000001,0.334974
0.061343,0.002292,0.000001,0.001680,0.101941,0.001665,0.000001,0.001321,0.013742,0.001441,0.000001,0.185427
0.063176,0.002191,0.000001,0.002335,0.189361,0.001718,0.000001,0.001131,0.000012,0.001126,0.000001,0.261052
0.081263,0.002452,0.000001,0.002350,0.095538,0.002235,0.000001,0.001229,0.013969,0.001526,0.000001,0.200565
0.060617,0.002722,0.000001,0.002238,0.236909,0.003864,0.000001,0.002331,0.014019,0.001868,0.000001,0.324570
0.073742,0.002899,0.000001,0.001723,0.094393,0.001820,0.000001,0.001534,0.014197,0.001670,0.000001,0.191979
0.068796,0.002258,0.000000,0.002696,0.203378,0.002214,0.000001,0.001348,0.014006,0.002077,0.000001,0.296776
0.076991,0.002361,0.000001,0.001975,0.174405,0.002803,0.000001,0.001406,0.013884,0.001432,0.000001,0.275257
0.066387,0.002325,0.000001,0.001938,0.172005,0.004343,0.000001,0.001778,0.013959,0.001466,0.000001,0.264204
0.068177,0.002254,0.000001,0.001389,0.086651,0.002656,0.000001,0.001206,0.013966,0.001579,0.000001,0.177880
0.078833,0.003378,0.000001,0.002186,0.212066,0.002288,0.000001,0.001682,0.013883,0.001682,0.000001,0.316002
0.057069,0.002164,0.000000,0.001220,0.081984,0.001628,0.000001,0.001233,0.013760,0.003338,0.000001,0.162396
0.076988,0.002537,0.000001,0.002505,0.226933,0.002201,0.000001,0.001398,0.013892,0.001571,0.000001,0.328026
0.077136,0.006056,0.000001,0.001610,0.160176,0.001770,0.000001,0.001205,0.000007,0.001168,0.000001,0.249132
0.061197,0.002124,0.000001,0.002567,0.204007,0.002353,0.000001,0.002629,0.014002,0.002591,0.000001,0.291474
0.088758,0.002459,0.000001,0.001283,0.082139,0.001952,0.000001,0.001197,0.014100,0.002546,0.000001,0.194437
0.079389,0.002287,0.000001,0.001611,0.092680,0.002360,0.000001,0.001274,0.013667,0.001492,0.000001,0.194763
0.058311,0.002326,0.000001,0.001416,0.088749,0.001781,0.000001,0.001311,0.013848,0.001460,0.000001,0.169204
0.089456,0.002208,0.000001,0.001810,0.185094,0.001849,0.000001,0.001269,0.013956,0.001443,0.000001,0.297086
0.062833,0.002347,0.000001,0.001775,0.104325,0.002457,0.000001,0.001391,0.013832,0.001446,0.000001,0.190408
0.067029,0.002963,0.000000,0.002085,0.206293,0.002719,0.000001,0.001495,0.013726,0.001399,0.000001,0.297712
0.061634,0.002411,0.000001,0.002113,0.189860,0.002495,0.000001,0.001427,0.013981,0.002674,0.000001,0.276597
0.062499,0.002205,0.000001,0.001665,0.091227,0.001648,0.000001,0.001173,0.013867,0.002281,0.000001,0.176565
0.062249,0.002206,0.000001,0.002665,0.199874,0.001906,0.000001,0.002077,0.014039,0.001591,0.000001,0.286608
0.081969,0.003076,0.000001,0.003993,0.111654,0.002036,0.000001,0.001780,0.013875,0.001451,0.000000,0.219835
0.074517,0.002670,0.000001,0.001855,0.089389,0.003125,0.000001,0.001291,0.028424,0.001590,0.000001,0.202864
